"disease","feature","k","est","se","p","ci_lo","ci_hi","I2","tau2","measures","cohorts","fdr"
"IBD","PDGFR_KIT_CSF1R",3,1.83574959928728,0.164923570320958,8.87239612408086e-29,1.51250534125644,2.15899385731811,11.9707130431303,0.0107678347210312,"SMCRPH 1|SMDH 2","GSE179285;GSE75214;GSE87473",7.54153670546873e-28
"LUAD","PDGFR_KIT_CSF1R",3,-1.11043255658144,0.326450464082709,0.000670086396277351,-1.75026370891994,-0.470601404242945,86.4687328780158,0.27501804307006,"SMCRPH 3","GSE10072;GSE19804;GSE32863",0.00126571874852389
"NAFLD","PDGFR_KIT_CSF1R",2,0.120762063282959,0.201037635743392,0.548043942925572,-0.273264462311172,0.514788588877089,0,0,"SMDH 2","GSE33814;GSE66676",0.880988098937441
"PAAD","PDGFR_KIT_CSF1R",3,0.187477723833977,0.429626931619979,0.662565904378471,-0.654575588929634,1.02953103659759,90.6831787157652,0.502061504104314,"SMCRPH 3","GSE15471;GSE28735;GSE62452",0.706736964670369
"STAD","PDGFR_KIT_CSF1R",3,-0.260699162854144,0.1996735852802,0.1916795382838,-0.652052198667323,0.130653872959035,65.4013882240389,0.0775818722114837,"SMCRPH 3","GSE13911;GSE27342;GSE63089",0.278806601140072
"Asthma","PI3K_AKT",3,0.304545478307903,0.135834728454254,0.0249594610251808,0.038314302687787,0.57077665392802,0,0,"SMDH 3","GSE4302;GSE43696;GSE67472",0.0789389778925662
"COPD","PI3K_AKT",2,0.0802568755174249,0.109467267131056,0.463461662394551,-0.13429502554547,0.29480877658032,0,0,"SMDH 2","GSE47460;GSE76925",0.507904752276821
"CRC","PI3K_AKT",3,-0.040862428947499,0.106466408559911,0.701122362214965,-0.249532755288251,0.167807897393253,0,0,"SMCRPH 2|SMDH 1","GSE23878;GSE41258;GSE44076",0.794605343843627
"ESCC","PI3K_AKT",2,0.370094673460518,0.375058438854349,0.32375768261637,-0.365006358791824,1.10519570571286,77.9193935328611,0.220384018594269,"SMCRPH 2","GSE20347;GSE23400",0.366925373631886
"HCC","PI3K_AKT",2,0.999382147842969,0.887475859767924,0.260125300878403,-0.740038574450882,2.73880287013682,95.3349500726447,1.50187468630733,"SMCRPH 1|SMDH 1","GSE57957;GSE62232",0.315866436780918
"IBD","PI3K_AKT",3,0.150589979096178,0.231881460811513,0.51606270208216,-0.303889332776924,0.605069290969279,55.2786389500805,0.0888079622717735,"SMCRPH 1|SMDH 2","GSE179285;GSE75214;GSE87473",0.626647566814052
"LUAD","PI3K_AKT",3,0.647085152654742,0.442983232258746,0.144085675668967,-0.221146028327542,1.51531633363703,93.0127076464092,0.546160704257128,"SMCRPH 3","GSE10072;GSE19804;GSE32863",0.174961177598031
"NAFLD","PI3K_AKT",2,-0.29350259521451,0.19732064224757,0.136898666905494,-0.68024394742606,0.0932387569970405,0,0,"SMDH 2","GSE33814;GSE66676",0.547594667621976
"PAAD","PI3K_AKT",3,0.367279269463256,0.123974242087571,0.00305107220255117,0.124294219960967,0.610264318965545,0,0,"SMCRPH 3","GSE15471;GSE28735;GSE62452",0.00697387932011695
"STAD","PI3K_AKT",3,0.759286796111448,0.136336798138219,2.55912680459222e-08,0.492071581993031,1.02650201022986,41.0482863476078,0.0231062844699028,"SMCRPH 3","GSE13911;GSE27342;GSE63089",1.02365072183689e-07
"Asthma","RAS_MAPK",3,0.296147768171427,0.134659101066049,0.0278608157267881,0.0322207798914305,0.560074756451423,0,0,"SMDH 3","GSE4302;GSE43696;GSE67472",0.0789389778925662
"COPD","RAS_MAPK",2,-0.237101474889345,0.108821797938811,0.0293461591212415,-0.45038827958231,-0.0238146701963802,0,0,"SMDH 2","GSE47460;GSE76925",0.0733653978031037
"CRC","RAS_MAPK",3,-0.4183478801054,0.243496597318925,0.0857810909139402,-0.895592441208545,0.0588966809977454,74.4580133919792,0.131161150042955,"SMCRPH 2|SMDH 1","GSE23878;GSE41258;GSE44076",0.121523212128082
"ESCC","RAS_MAPK",2,-0.489148841273993,0.428740996848329,0.253913249884737,-1.32946575379252,0.351168071244533,84.4405936589294,0.311701669014081,"SMCRPH 2","GSE20347;GSE23400",0.308323232002895
"HCC","RAS_MAPK",2,0.883465534422434,0.189970881423144,3.31080954578089e-06,0.511129448721742,1.25580162012313,0,0,"SMCRPH 1|SMDH 1","GSE57957;GSE62232",2.81418811391375e-05
"IBD","RAS_MAPK",3,0.114898478285546,0.219008517305785,0.599840301011358,-0.314350327941309,0.544147284512401,62.8330025284581,0.0903781937392816,"SMCRPH 1|SMDH 2","GSE179285;GSE75214;GSE87473",0.679819007812873
"LUAD","RAS_MAPK",3,-0.0318136737973346,0.33335110778914,0.923968576368291,-0.685169839270579,0.62154249167591,89.8227971566022,0.299117095515366,"SMCRPH 3","GSE10072;GSE19804;GSE32863",0.923968576368291
"NAFLD","RAS_MAPK",2,0.439053736821558,0.498444751266134,0.37840044911355,-0.537880023943089,1.41598749758621,79.9692279417039,0.399511806572861,"SMDH 2","GSE33814;GSE66676",0.880988098937441
"PAAD","RAS_MAPK",3,1.14665447828512,0.136666668089125,4.85503163145691e-17,0.878792730943345,1.41451622562689,0,0,"SMCRPH 3","GSE15471;GSE28735;GSE62452",3.88402530516552e-16
"STAD","RAS_MAPK",3,0.891946315577967,0.304787357008167,0.00342849713810906,0.294574072898809,1.48931855825713,85.4200139395584,0.234001428470437,"SMCRPH 3","GSE13911;GSE27342;GSE63089",0.00609510602330499
"Asthma","RET_ALK_NTRK",3,0.0846253036415761,0.253420430405161,0.738430537033636,-0.412069612899179,0.581320220182331,72.6452345775161,0.139712500888669,"SMDH 3","GSE4302;GSE43696;GSE67472",0.738430537033636
"COPD","RET_ALK_NTRK",2,0.702221519290602,0.110518875643993,2.09977261045084e-10,0.485608503416515,0.918834535164689,0,0,"SMDH 2","GSE47460;GSE76925",3.14965891567627e-09
"CRC","RET_ALK_NTRK",3,-1.14246612153016,0.226322989691336,4.46586450042615e-07,-1.58605103019861,-0.698881212861707,68.5705380711974,0.104302495221949,"SMCRPH 2|SMDH 1","GSE23878;GSE41258;GSE44076",9.48996206340557e-07
"ESCC","RET_ALK_NTRK",2,-0.439919234041001,0.351617990959259,0.210887656697179,-1.12907783263748,0.249239364555477,71.7290530694654,0.181857302904977,"SMCRPH 2","GSE20347;GSE23400",0.275776166450157
"HCC","RET_ALK_NTRK",2,-1.16964025428324,0.513438571211655,0.0227234227325314,-2.17596136213179,-0.163319146434695,82.4638523418975,0.437442440045328,"SMCRPH 1|SMDH 1","GSE57957;GSE62232",0.0551854552075763
"IBD","RET_ALK_NTRK",2,-0.241989786764397,0.286289097216662,0.397963613540989,-0.80310610647554,0.319126532946746,43.8997521548127,0.0775898645176628,"SMCRPH 1|SMDH 1","GSE179285;GSE87473",0.563781785849735
"LUAD","RET_ALK_NTRK",3,-0.99844300613173,0.287711761032293,0.000519898329541915,-1.56234769568362,-0.434538316579841,81.1246919375748,0.200923886629385,"SMCRPH 3","GSE10072;GSE19804;GSE32863",0.00110478395027657
"NAFLD","RET_ALK_NTRK",1,-0.404519329702835,0.318617632302728,0.204224483112207,-1.02899841385561,0.219959754449938,0,0,"SMDH 1","GSE33814",NA
"PAAD","RET_ALK_NTRK",1,-1.07792776471148,0.262958456333568,4.14523045853878e-05,-1.59331686855552,-0.562538660867442,0,0,"SMCRPH 1","GSE15471",NA
"STAD","RET_ALK_NTRK",3,-1.1301956098946,0.191255397210507,3.43454502517148e-09,-1.5050493002761,-0.755341919513106,63.2415844219329,0.0691765868014781,"SMCRPH 3","GSE13911;GSE27342;GSE63089",1.83175734675812e-08
"Asthma","SRC_FAK",3,0.200233754224688,0.145479001877737,0.168705365977936,-0.0848998499625104,0.485367358411887,15.3461710206849,0.00990545379596666,"SMDH 3","GSE4302;GSE43696;GSE67472",0.260726474693174
"COPD","SRC_FAK",2,-0.278477921330641,0.110090190173445,0.0114211026268625,-0.494250729121758,-0.0627051135395248,0,0,"SMDH 2","GSE47460;GSE76925",0.0342633078805876
"CRC","SRC_FAK",3,-0.399527047486973,0.108286108084848,0.000224650769028823,-0.611763919359287,-0.187290175614659,0,0,"SMCRPH 2|SMDH 1","GSE23878;GSE41258;GSE44076",0.000381906307348999
"ESCC","SRC_FAK",2,1.36758553187531,0.188829229400422,4.40663318235935e-13,0.997487043022032,1.73768402072859,6.3179825401031,0.00590724405437056,"SMCRPH 2","GSE20347;GSE23400",7.49127641001089e-12
"HCC","SRC_FAK",2,-0.938613061351046,0.357415759377275,0.00863669289584424,-1.63913507723754,-0.238091045464553,70.2699559475111,0.18143565002052,"SMCRPH 1|SMDH 1","GSE57957;GSE62232",0.0293647558458704
"IBD","SRC_FAK",3,0.421332330581874,0.149560316663255,0.00484534199665227,0.128199496405489,0.71446516475826,0,0,"SMCRPH 1|SMDH 2","GSE179285;GSE75214;GSE87473",0.00823708139430886
"LUAD","SRC_FAK",3,-0.0676440004762195,0.420847920630608,0.872303974756409,-0.892490767880783,0.757202766928344,92.9964688049183,0.491067774772009,"SMCRPH 3","GSE10072;GSE19804;GSE32863",0.923968576368291
"NAFLD","SRC_FAK",2,-0.09039898697772,0.205200162978639,0.659545669919913,-0.492583916037601,0.311785942082161,0,0,"SMDH 2","GSE33814;GSE66676",0.880988098937441
"PAAD","SRC_FAK",3,0.581929505749008,0.300243941796784,0.0526001681039778,-0.00653780674902948,1.17039681824705,84.2337401822952,0.227678627240921,"SMCRPH 3","GSE15471;GSE28735;GSE62452",0.0935114099626273
"STAD","SRC_FAK",3,0.465563012083931,0.253159299652382,0.0659134082362129,-0.0306200975861199,0.961746121753983,79.9193396079005,0.150941462984216,"SMCRPH 3","GSE13911;GSE27342;GSE63089",0.105461453177941
"Asthma","TAM_AXL_AXIS",3,0.212577960225108,0.135622957163681,0.117016854043302,-0.0532381512925261,0.478394071742742,0,0,"SMDH 3","GSE4302;GSE43696;GSE67472",0.198928651873613
"COPD","TAM_AXL_AXIS",1,0.261304594832462,0.174185101434425,0.133574340024779,-0.0800919306224667,0.602701120287391,0,0,"SMDH 1","GSE76925",NA
"CRC","TAM_AXL_AXIS",3,0.0320246174628268,0.12997272845231,0.80537655358407,-0.222717249276104,0.286766484201758,24.7407361488939,0.0130336393419678,"SMCRPH 2|SMDH 1","GSE23878;GSE41258;GSE44076",0.855712588183075
"ESCC","TAM_AXL_AXIS",2,-0.653262766244012,0.157909894133959,3.51977719714996e-05,-0.962760471549105,-0.343765060938919,0,0,"SMCRPH 2","GSE20347;GSE23400",0.000119672424703099
