"disease","feature","k","est","se","p","ci_lo","ci_hi","I2","tau2","measures","cohorts","note","fdr"
"NAFLD","TAM_AXL_AXIS",2,-0.399482018720574,0.0585690576607702,0.0926761491133087,-1.14367245656314,0.344708419121993,0,0,"SMDH 2","GSE33814;GSE66676","",0.74140919290647
"PAAD","TAM_AXL_AXIS",3,-0.0185558415383706,0.265897605460903,0.950714051839929,-1.16262089950857,1.12550921643183,87.4528509902779,0.183326030438698,"SMCRPH 3","GSE15471;GSE28735;GSE62452","",0.950714051839929
"STAD","TAM_AXL_AXIS",1,-0.273727857855071,0.245056297887154,0.263994372096489,-0.754029375898613,0.206573660188471,0,0,"SMDH 1","GSE13911","",NA
"Asthma","TGFB_SMAD",3,-0.136091509607866,0.162798387904647,0.49114456218525,-0.83655643772461,0.564373418508877,28.4034134435277,0.0221779197893958,"SMDH 3","GSE4302;GSE43696;GSE67472","",0.55663050380995
"COPD","TGFB_SMAD",2,-0.19689401287086,0.0618914213403376,0.193888387212795,-0.983299083834042,0.589511058092322,0,0,"SMDH 2","GSE76925;GSE47460","",0.415475115455989
"CRC","TGFB_SMAD",3,-0.542638091463843,0.039377588563392,0.00522472772211878,-0.712066180387072,-0.373210002540613,0,0,"SMCRPH 1|SMDH 2","GSE44076;GSE41258;GSE23878","",0.0231853935335041
"ESCC","TGFB_SMAD",2,0.471527475394825,0.382081313989597,0.433533787028597,-4.38327592602365,5.3263308768133,84.1301204067162,0.247192897270727,"SMCRPH 2","GSE23400;GSE20347","",0.563326464216796
"HCC","TGFB_SMAD",2,1.12863554114087,0.768006867379732,0.380380661294219,-8.62981695457418,10.8870880368559,96.4029676963716,1.13738014353471,"SMCRPH 1|SMDH 1","GSE57957;GSE62232","",0.449493047555973
"IBD","TGFB_SMAD",3,1.13070206227898,0.274478156103543,0.0541828154978449,-0.050282125336522,2.31168624989449,71.0458782928635,0.157679195756934,"SMDH 3","GSE75214;GSE87473;GSE179285","",0.0921107863463364
"LUAD","TGFB_SMAD",3,-0.831688168818442,0.0886797014692569,0.0111788507361741,-1.21324612841851,-0.450130209218376,1.59324618378345,0.000415090981722336,"SMCRPH 3","GSE32863;GSE19804;GSE10072","",0.06334682083832
"NAFLD","TGFB_SMAD",2,-0.618448466449469,0.295029790806223,0.283371072531065,-4.36715739170414,3.1302604588052,48.4543352731586,0.0863616961141694,"SMDH 2","GSE33814;GSE66676","",0.919661679056586
"PAAD","TGFB_SMAD",3,0.961330425978102,0.207230183279727,0.0434617287006916,0.0696909122031043,1.8529699397531,70.2268111285873,0.0840343377050023,"SMCRPH 3","GSE15471;GSE28735;GSE62452","",0.139077531842213
"STAD","TGFB_SMAD",3,0.639875686447521,0.262398139822886,0.134944820222721,-0.4891323861426,1.76888375903764,84.6683569761163,0.167746887167765,"SMCRPH 2|SMDH 1","GSE27342;GSE63089;GSE13911","",0.23990190261817
"Asthma","TIE_ANGPT_AXIS",3,-0.225075922356608,0.25762242739611,0.474428294668652,-1.33353576283716,0.883383918123948,72.27396366615,0.143998924364852,"SMDH 3","GSE4302;GSE43696;GSE67472","",0.55663050380995
"COPD","TIE_ANGPT_AXIS",2,0.107227125265384,0.0768216692924459,0.395769771912703,-0.868884732939139,1.08333898346991,0,0,"SMDH 2","GSE76925;GSE47460","",0.593654657869055
"CRC","TIE_ANGPT_AXIS",3,-0.217070951234834,0.0110871615224459,0.00259861483436194,-0.264775157024559,-0.169366745445109,0,0,"SMCRPH 1|SMDH 2","GSE44076;GSE41258;GSE23878","",0.0220882260920765
"ESCC","TIE_ANGPT_AXIS",2,0.443284045532573,0.301776285555731,0.380511320826455,-3.39114722326087,4.27771531432601,74.3535402354009,0.138481693449246,"SMCRPH 2","GSE23400;GSE20347","",0.563326464216796
"HCC","TIE_ANGPT_AXIS",2,0.381990208374087,0.0758869486667075,0.124846686067095,-0.582244898188679,1.34622531493685,0,0,"SMCRPH 1|SMDH 1","GSE57957;GSE62232","",0.424478732628124
"IBD","TIE_ANGPT_AXIS",3,1.31269501071806,0.150321519801104,0.0128609499862582,0.665913713205753,1.95947630823037,24.4214575923163,0.0188787010320446,"SMDH 3","GSE75214;GSE87473;GSE179285","",0.0546590374415975
"LUAD","TIE_ANGPT_AXIS",3,-2.20991735095545,0.327458113081556,0.0212586786568551,-3.61885589508442,-0.800978806826487,82.8994730943555,0.26122893485714,"SMCRPH 3","GSE32863;GSE19804;GSE10072","",0.0722795074333074
"NAFLD","TIE_ANGPT_AXIS",2,0.190482551112248,0.359710927958487,0.689964865006061,-4.38007814536768,4.76104324759218,64.8645480370308,0.169483183338911,"SMDH 2","GSE33814;GSE66676","",0.919661679056586
"PAAD","TIE_ANGPT_AXIS",3,0.358636640643846,0.270690616349859,0.316314394360695,-0.806051078711438,1.52332435999913,87.2602057296616,0.187874227074187,"SMCRPH 3","GSE15471;GSE28735;GSE62452","",0.42175252581426
"STAD","TIE_ANGPT_AXIS",3,0.0574390792795607,0.0549337083295225,0.40549169197825,-0.17892159081972,0.293799749378841,0,0,"SMCRPH 2|SMDH 1","GSE27342;GSE63089;GSE13911","",0.490579641399776
"Asthma","VEGF_PDGF_AXIS",3,-0.318548975658325,0.155748416608669,0.177478793468043,-0.988680325533773,0.351582374217124,16.8162566751294,0.0110686096418005,"SMDH 3","GSE4302;GSE43696;GSE67472","",0.364933265639017
"COPD","VEGF_PDGF_AXIS",2,-0.385987812246985,0.0240181291285546,0.0395627180303111,-0.691167078334281,-0.0808085461596881,0,0,"SMDH 2","GSE76925;GSE47460","",0.296720385227333
"CRC","VEGF_PDGF_AXIS",3,0.84871069108821,0.181792095959221,0.0429467408716212,0.0665224331623915,1.63089894901403,74.0850175648905,0.0760189889066495,"SMCRPH 1|SMDH 2","GSE44076;GSE41258;GSE23878","",0.0608412162347968
"ESCC","VEGF_PDGF_AXIS",2,1.0459434239163,0.238282200196033,0.142598196763238,-1.98171899676067,4.07360584459326,50.695153130614,0.0633574214395783,"SMCRPH 2","GSE23400;GSE20347","",0.484833868995009
"HCC","VEGF_PDGF_AXIS",2,0.835041172504744,0.161039624508253,0.121284620212546,-1.21116126713382,2.8812436121433,0,0,"SMCRPH 1|SMDH 1","GSE57957;GSE62232","",0.424478732628124
"IBD","VEGF_PDGF_AXIS",3,1.43548724801817,0.0414783568350379,0.000833874942955145,1.25702028275637,1.61395421327997,0,0,"SMDH 3","GSE75214;GSE87473;GSE179285","",0.00708793701511873
"LUAD","VEGF_PDGF_AXIS",3,-1.18958060132527,0.169334572800273,0.0196671944497552,-1.91816846322533,-0.460992739425219,64.3118079882814,0.0552315611324161,"SMCRPH 3","GSE32863;GSE19804;GSE10072","",0.0722795074333074
"NAFLD","VEGF_PDGF_AXIS",2,0.169082315942198,0.503395278659503,0.79370704894193,-6.22716115792916,6.56532578981356,82.8861686400808,0.420888706705244,"SMDH 2","GSE33814;GSE66676","",0.919661679056586
"PAAD","VEGF_PDGF_AXIS",3,0.290234773558202,0.268353388459116,0.392520826548523,-0.86439666583293,1.44486621294934,87.1925499527157,0.184349594510951,"SMCRPH 3","GSE15471;GSE28735;GSE62452","",0.483102555752028
"STAD","VEGF_PDGF_AXIS",3,0.645752729898921,0.162409084134465,0.0578222323263807,-0.0530371592883431,1.34454261908619,64.5278036522407,0.0521399613301415,"SMCRPH 2|SMDH 1","GSE27342;GSE63089;GSE13911","",0.176996382206979
"Asthma","WNT_CTNNB1",3,-0.55079336941894,0.0878803987684041,0.0245243666484038,-0.928912207071285,-0.172674531766594,0,0,"SMDH 3","GSE4302;GSE43696;GSE67472","",0.208457116511432
"COPD","WNT_CTNNB1",2,-0.525496294100538,0.160892245939018,0.189145787155745,-2.56982611146468,1.5188335232636,50.277881024877,0.0266550169858496,"SMDH 2","GSE76925;GSE47460","",0.415475115455989
"CRC","WNT_CTNNB1",3,2.99906843977926,0.242860735779871,0.00649374845818055,1.95412303202703,4.04401384753148,62.0281690342669,0.100972355980332,"SMCRPH 1|SMDH 2","GSE44076;GSE41258;GSE23878","",0.0231853935335041
"ESCC","WNT_CTNNB1",2,0.577645732108971,0.0804004899839924,0.0880432377808136,-0.443939354516401,1.59923081873434,0,0,"SMCRPH 2","GSE23400;GSE20347","",0.483053765243801
"HCC","WNT_CTNNB1",2,0.34480032494252,0.445847220162458,0.580923045573612,-5.32022573549603,6.00982638538107,74.3561660349306,0.306485464481936,"SMCRPH 1|SMDH 1","GSE57957;GSE62232","",0.580923045573612
"IBD","WNT_CTNNB1",3,0.244504373311161,0.361457261659422,0.568504212492008,-1.31072070025552,1.79972944687784,84.7378166632464,0.339924399849802,"SMDH 3","GSE75214;GSE87473;GSE179285","",0.690326543740296
"LUAD","WNT_CTNNB1",3,-0.74996060730077,0.483287178494752,0.260888961430518,-2.82937750510413,1.32945629050259,95.9981578341646,0.670669290086773,"SMCRPH 3","GSE32863;GSE19804;GSE10072","",0.316793738879915
"NAFLD","WNT_CTNNB1",2,0.082836599039974,0.00249103341241565,0.0191384409054684,0.0511850184971688,0.114488179582779,0,0,"SMDH 2","GSE33814;GSE66676","",0.306215054487494
"PAAD","WNT_CTNNB1",3,1.02959355798847,0.21059388454704,0.0393820478652861,0.123481205773609,1.93570591020333,72.9039525958834,0.0916439580374309,"SMCRPH 3","GSE15471;GSE28735;GSE62452","",0.139077531842213
"STAD","WNT_CTNNB1",3,0.856979896980721,0.281151759620415,0.092879925265441,-0.352718489023923,2.06667828298536,86.7041580664273,0.196718247026892,"SMCRPH 2|SMDH 1","GSE27342;GSE63089;GSE13911","",0.185759850530882
